code,id,equipement_id,date,x,voie,horodatage,vitesse,longueur
M7i,6460,6460,2019-02-18 07:33:52.549,1865025041.0,0.0,1865.0,25.0,41.0
M7i,6460,6460,2019-02-18 07:33:58.049,22613075041.0,2.0,2613.0,75.0,41.0
M7i,6460,6460,2019-02-18 07:34:04.049,23090084040.0,2.0,3090.0,84.0,40.0
M7i,6460,6460,2019-02-18 07:34:10.549,3750028050.0,0.0,3750.0,28.0,50.0
M7i,6460,6460,2019-02-18 07:34:16.049,4290024047.0,0.0,4290.0,24.0,47.0
M7i,6460,6460,2019-02-18 07:34:22.049,14961055038.0,1.0,4961.0,55.0,38.0
M7i,6460,6460,2019-02-18 07:34:28.549,25529071042.0,2.0,5529.0,71.0,42.0
M7i,6460,6460,2019-02-18 07:34:34.049,20186076133.0,2.0,186.0,76.0,133.0
M7i,6460,6460,2019-02-18 07:34:52.049,22016070115.0,2.0,2016.0,70.0,115.0
M7i,6460,6460,2019-02-18 07:34:59.549,22503075042.0,2.0,2503.0,75.0,42.0
M7i,6460,6460,2019-02-18 07:35:04.057,3254029038.0,0.0,3254.0,29.0,38.0
M7i,6460,6460,2019-02-18 07:35:10.061,3727029041.0,0.0,3727.0,29.0,41.0
M7i,6460,6460,2019-02-18 07:35:16.049,14353079036.0,1.0,4353.0,79.0,36.0
M7i,6460,6460,2019-02-18 07:35:22.049,14816066040.0,1.0,4816.0,66.0,40.0
M7i,6460,6460,2019-02-18 07:35:28.085,25437087143.0,2.0,5437.0,87.0,143.0
M7i,6460,6460,2019-02-18 07:35:34.085,157032037.0,0.0,157.0,32.0,37.0
M7i,6460,6460,2019-02-18 07:35:40.085,20639094038.0,2.0,639.0,94.0,38.0
M7i,6460,6460,2019-02-18 07:35:46.049,11275059040.0,1.0,1275.0,59.0,40.0
M7i,6460,6460,2019-02-18 07:35:52.549,21925082046.0,2.0,1925.0,82.0,46.0
M7i,6460,6460,2019-02-18 07:35:58.549,2531038041.0,0.0,2531.0,38.0,41.0
M7i,6460,6460,2019-02-18 07:36:05.086,3302027070.0,0.0,3302.0,27.0,70.0
M7i,6460,6460,2019-02-18 07:36:10.549,13721079041.0,1.0,3721.0,79.0,41.0
M7i,6460,6460,2019-02-18 07:36:16.55,14426054053.0,1.0,4426.0,54.0,53.0
M7i,6460,6460,2019-02-18 07:36:22.086,24912079061.0,2.0,4912.0,79.0,61.0
M7i,6460,6460,2019-02-18 07:36:34.049,20016090043.0,2.0,16.0,90.0,43.0
M7i,6460,6460,2019-02-18 07:36:40.049,636020041.0,0.0,636.0,20.0,41.0
M7i,6460,6460,2019-02-18 07:36:46.049,1282017041.0,0.0,1282.0,17.0,41.0
M7i,6460,6460,2019-02-18 07:36:52.085,1875022037.0,0.0,1875.0,22.0,37.0
M7i,6460,6460,2019-02-18 07:36:58.549,2693032042.0,0.0,2693.0,32.0,42.0
M7i,6460,6460,2019-02-18 07:37:04.049,13069041030.0,1.0,3069.0,41.0,30.0
M7i,6460,6460,2019-02-18 07:37:10.549,3686027038.0,0.0,3686.0,27.0,38.0
M7i,6460,6460,2019-02-18 07:37:16.058,24345085052.0,2.0,4345.0,85.0,52.0
M7i,6460,6460,2019-02-18 07:37:22.549,14822063038.0,1.0,4822.0,63.0,38.0
M7i,6460,6460,2019-02-18 07:37:34.049,20068086044.0,2.0,68.0,86.0,44.0
M7i,6460,6460,2019-02-18 07:37:40.086,734030036.0,0.0,734.0,30.0,36.0
M7i,6460,6460,2019-02-18 07:37:46.549,21348086041.0,2.0,1348.0,86.0,41.0
M7i,6460,6460,2019-02-18 07:37:52.085,1913027042.0,0.0,1913.0,27.0,42.0
M7i,6460,6460,2019-02-18 07:37:58.549,2472028040.0,0.0,2472.0,28.0,40.0
M7i,6460,6460,2019-02-18 07:38:04.549,3135029036.0,0.0,3135.0,29.0,36.0
M7i,6460,6460,2019-02-18 07:38:11.085,23698072041.0,2.0,3698.0,72.0,41.0
M7i,6460,6460,2019-02-18 07:38:16.049,4243031037.0,0.0,4243.0,31.0,37.0
M7i,6460,6460,2019-02-18 07:38:22.549,4895026040.0,0.0,4895.0,26.0,40.0
M7i,6460,6460,2019-02-18 07:38:28.049,15476061059.0,1.0,5476.0,61.0,59.0
M7i,6460,6460,2019-02-18 07:38:35.085,154031043.0,0.0,154.0,31.0,43.0
M7i,6460,6460,2019-02-18 07:38:40.549,20743076038.0,2.0,743.0,76.0,38.0
M7i,6460,6460,2019-02-18 07:38:46.549,11429073067.0,1.0,1429.0,73.0,67.0
M7i,6460,6460,2019-02-18 07:38:52.085,2079025041.0,0.0,2079.0,25.0,41.0
M7i,6460,6460,2019-02-18 07:38:59.085,22508079044.0,2.0,2508.0,79.0,44.0
M7i,6460,6460,2019-02-18 07:39:05.085,23111077033.0,2.0,3111.0,77.0,33.0
M7i,6460,6460,2019-02-18 07:39:10.549,23642083046.0,2.0,3642.0,83.0,46.0
M7i,6460,6460,2019-02-18 07:39:16.086,24681080044.0,2.0,4681.0,80.0,44.0
M7i,6460,6460,2019-02-18 07:39:22.049,24950077035.0,2.0,4950.0,77.0,35.0
M7i,6460,6460,2019-02-18 07:39:28.549,25463078038.0,2.0,5463.0,78.0,38.0
M7i,6460,6460,2019-02-18 07:39:34.049,20063078038.0,2.0,63.0,78.0,38.0
M7i,6460,6460,2019-02-18 07:39:40.549,20721077043.0,2.0,721.0,77.0,43.0
M7i,6460,6460,2019-02-18 07:39:46.048,1309023038.0,0.0,1309.0,23.0,38.0
M7i,6460,6460,2019-02-18 07:39:52.549,21900082042.0,2.0,1900.0,82.0,42.0
M7i,6460,6460,2019-02-18 07:39:58.051,22604089172.0,2.0,2604.0,89.0,172.0
M7i,6460,6460,2019-02-18 07:40:04.049,3108023045.0,0.0,3108.0,23.0,45.0
M7i,6460,6460,2019-02-18 07:40:10.049,3753021046.0,0.0,3753.0,21.0,46.0
M7i,6460,6460,2019-02-18 07:40:16.049,24425081045.0,2.0,4425.0,81.0,45.0
M7i,6460,6460,2019-02-18 07:40:22.573,4908018042.0,0.0,4908.0,18.0,42.0
M7i,6460,6460,2019-02-18 07:40:28.049,5485015043.0,0.0,5485.0,15.0,43.0
M7i,6460,6460,2019-02-18 07:40:40.549,20802078042.0,2.0,802.0,78.0,42.0
M7i,6460,6460,2019-02-18 07:40:46.585,11467046043.0,1.0,1467.0,46.0,43.0
M7i,6460,6460,2019-02-18 07:40:52.049,1847023050.0,0.0,1847.0,23.0,50.0
M7i,6460,6460,2019-02-18 07:40:59.049,22522083038.0,2.0,2522.0,83.0,38.0
M7i,6460,6460,2019-02-18 07:41:04.585,23376076041.0,2.0,3376.0,76.0,41.0
M7i,6460,6460,2019-02-18 07:41:10.549,3804027043.0,0.0,3804.0,27.0,43.0
M7i,6460,6460,2019-02-18 07:41:16.585,4457031038.0,0.0,4457.0,31.0,38.0
M7i,6460,6460,2019-02-18 07:41:22.585,24960077044.0,2.0,4960.0,77.0,44.0
M7i,6460,6460,2019-02-18 07:41:28.049,5593024102.0,0.0,5593.0,24.0,102.0
M7i,6460,6460,2019-02-18 07:41:34.585,10085044050.0,1.0,85.0,44.0,50.0
M7i,6460,6460,2019-02-18 07:41:41.085,20770070042.0,2.0,770.0,70.0,42.0
M7i,6460,6460,2019-02-18 07:41:46.049,21379066039.0,2.0,1379.0,66.0,39.0
M7i,6460,6460,2019-02-18 07:41:52.049,21898150010.0,2.0,1898.0,150.0,10.0
M7i,6460,6460,2019-02-18 07:41:58.549,22857097043.0,2.0,2857.0,97.0,43.0
M7i,6460,6460,2019-02-18 07:42:04.549,3192031050.0,0.0,3192.0,31.0,50.0
M7i,6460,6460,2019-02-18 07:42:10.549,23669087067.0,2.0,3669.0,87.0,67.0
M7i,6460,6460,2019-02-18 07:42:16.549,24354096044.0,2.0,4354.0,96.0,44.0
M7i,6460,6460,2019-02-18 07:42:22.549,4883023040.0,0.0,4883.0,23.0,40.0
M7i,6460,6460,2019-02-18 07:42:34.549,20216072054.0,2.0,216.0,72.0,54.0
M7i,6460,6460,2019-02-18 07:42:46.049,21315079042.0,2.0,1315.0,79.0,42.0
M7i,6460,6460,2019-02-18 07:42:52.549,21816087041.0,2.0,1816.0,87.0,41.0
M7i,6460,6460,2019-02-18 07:43:10.081,3792021042.0,0.0,3792.0,21.0,42.0
M7i,6460,6460,2019-02-18 07:43:16.549,24269088038.0,2.0,4269.0,88.0,38.0
M7i,6460,6460,2019-02-18 07:43:22.055,24874090046.0,2.0,4874.0,90.0,46.0
M7i,6460,6460,2019-02-18 07:43:34.549,167023043.0,0.0,167.0,23.0,43.0
M7i,6460,6460,2019-02-18 07:43:40.549,650025037.0,0.0,650.0,25.0,37.0
M7i,6460,6460,2019-02-18 07:43:47.049,1247032046.0,0.0,1247.0,32.0,46.0
M7i,6460,6460,2019-02-18 07:43:52.049,1988028041.0,0.0,1988.0,28.0,41.0
M7i,6460,6460,2019-02-18 07:43:58.229,2432030040.0,0.0,2432.0,30.0,40.0
M7i,6460,6460,2019-02-18 07:44:04.549,3199030048.0,0.0,3199.0,30.0,48.0
M7i,6460,6460,2019-02-18 07:44:10.549,3739028043.0,0.0,3739.0,28.0,43.0
M7i,6460,6460,2019-02-18 07:44:17.085,24284073049.0,2.0,4284.0,73.0,49.0
M7i,6460,6460,2019-02-18 07:44:22.086,4987029037.0,0.0,4987.0,29.0,37.0
M7i,6460,6460,2019-02-18 07:44:28.049,5565026042.0,0.0,5565.0,26.0,42.0
M7i,6460,6460,2019-02-18 07:44:34.549,10036073023.0,1.0,36.0,73.0,23.0
M7i,6460,6460,2019-02-18 07:44:40.573,10641027049.0,1.0,641.0,27.0,49.0
M7i,6460,6460,2019-02-18 07:44:46.049,11574043040.0,1.0,1574.0,43.0,40.0
M7i,6460,6460,2019-02-18 07:44:52.049,21861080035.0,2.0,1861.0,80.0,35.0
M7i,6460,6460,2019-02-18 07:44:58.049,12579058035.0,1.0,2579.0,58.0,35.0
M7i,6460,6460,2019-02-18 07:45:16.549,14269054040.0,1.0,4269.0,54.0,40.0
M7i,6460,6460,2019-02-18 07:45:22.049,24829069039.0,2.0,4829.0,69.0,39.0
M7i,6460,6460,2019-02-18 07:45:28.586,15482034046.0,1.0,5482.0,34.0,46.0
M7i,6460,6460,2019-02-18 07:45:34.549,10058028044.0,1.0,58.0,28.0,44.0
M7i,6460,6460,2019-02-18 07:45:40.049,10710038041.0,1.0,710.0,38.0,41.0
M7i,6460,6460,2019-02-18 07:45:46.549,11244038040.0,1.0,1244.0,38.0,40.0
M7i,6460,6460,2019-02-18 07:45:52.049,11983039048.0,1.0,1983.0,39.0,48.0
M7i,6460,6460,2019-02-18 07:45:58.549,2590055165.0,0.0,2590.0,55.0,165.0
M7i,6460,6460,2019-02-18 07:46:04.049,13140042039.0,1.0,3140.0,42.0,39.0
M7i,6460,6460,2019-02-18 07:46:10.549,13744038041.0,1.0,3744.0,38.0,41.0
M7i,6460,6460,2019-02-18 07:46:16.549,14216055041.0,1.0,4216.0,55.0,41.0
M7i,6460,6460,2019-02-18 07:46:22.085,25057067040.0,2.0,5057.0,67.0,40.0
M7i,6460,6460,2019-02-18 07:46:28.085,25507077041.0,2.0,5507.0,77.0,41.0
M7i,6460,6460,2019-02-18 07:46:34.086,20231075043.0,2.0,231.0,75.0,43.0
M7i,6460,6460,2019-02-18 07:46:40.076,718015039.0,0.0,718.0,15.0,39.0
M7i,6460,6460,2019-02-18 07:46:46.549,1327024044.0,0.0,1327.0,24.0,44.0
M7i,6460,6460,2019-02-18 07:46:59.085,22492067038.0,2.0,2492.0,67.0,38.0
M7i,6460,6460,2019-02-18 07:47:04.551,23115071048.0,2.0,3115.0,71.0,48.0
M7i,6460,6460,2019-02-18 07:47:10.05,3680032036.0,0.0,3680.0,32.0,36.0
M7i,6460,6460,2019-02-18 07:47:16.55,24376080040.0,2.0,4376.0,80.0,40.0
M7i,6460,6460,2019-02-18 07:47:23.086,15091040094.0,1.0,5091.0,40.0,94.0
M7i,6460,6460,2019-02-18 07:47:28.085,25711071043.0,2.0,5711.0,71.0,43.0
M7i,6460,6460,2019-02-18 07:47:34.549,111009054.0,0.0,111.0,9.0,54.0
M7i,6460,6460,2019-02-18 07:47:40.589,20726068043.0,2.0,726.0,68.0,43.0
M7i,6460,6460,2019-02-18 07:47:46.585,1303017043.0,0.0,1303.0,17.0,43.0
M7i,6460,6460,2019-02-18 07:47:52.049,22057088040.0,2.0,2057.0,88.0,40.0
M7i,6460,6460,2019-02-18 07:47:58.586,2622022040.0,0.0,2622.0,22.0,40.0
M7i,6460,6460,2019-02-18 07:48:04.049,3025021037.0,0.0,3025.0,21.0,37.0
M7i,6460,6460,2019-02-18 07:48:16.049,24414073057.0,2.0,4414.0,73.0,57.0
M7i,6460,6460,2019-02-18 07:48:22.049,24891085041.0,2.0,4891.0,85.0,41.0
M7i,6460,6460,2019-02-18 07:48:34.585,10093056043.0,1.0,93.0,56.0,43.0
M7i,6460,6460,2019-02-18 07:48:46.049,1295020041.0,0.0,1295.0,20.0,41.0
M7i,6460,6460,2019-02-18 07:48:52.049,21891076159.0,2.0,1891.0,76.0,159.0
M7i,6460,6460,2019-02-18 07:48:58.549,12513054037.0,1.0,2513.0,54.0,37.0
M7i,6460,6460,2019-02-18 07:49:04.049,3117027036.0,0.0,3117.0,27.0,36.0
M7i,6460,6460,2019-02-18 07:49:10.079,3723030041.0,0.0,3723.0,30.0,41.0
M7i,6460,6460,2019-02-18 07:49:16.049,4308034050.0,0.0,4308.0,34.0,50.0
M7i,6460,6460,2019-02-18 07:49:21.549,5189032112.0,0.0,5189.0,32.0,112.0
M7i,6460,6460,2019-02-18 07:49:28.549,5746030040.0,0.0,5746.0,30.0,40.0
M7i,6460,6460,2019-02-18 07:49:34.049,32030041.0,0.0,32.0,30.0,41.0
M7i,6460,6460,2019-02-18 07:49:40.052,10721056040.0,1.0,721.0,56.0,40.0
M7i,6460,6460,2019-02-18 07:49:45.549,21304090050.0,2.0,1304.0,90.0,50.0
M7i,6460,6460,2019-02-18 07:49:52.549,1902029038.0,0.0,1902.0,29.0,38.0
M7i,6460,6460,2019-02-18 07:49:57.086,22602082046.0,2.0,2602.0,82.0,46.0
M7i,6460,6460,2019-02-18 07:50:04.085,23064087040.0,2.0,3064.0,87.0,40.0
M7i,6460,6460,2019-02-18 07:50:10.049,23721078042.0,2.0,3721.0,78.0,42.0
M7i,6460,6460,2019-02-18 07:50:16.049,14431065060.0,1.0,4431.0,65.0,60.0
M7i,6460,6460,2019-02-18 07:50:22.549,4857019042.0,0.0,4857.0,19.0,42.0
M7i,6460,6460,2019-02-18 07:50:28.549,25468079040.0,2.0,5468.0,79.0,40.0
M7i,6460,6460,2019-02-18 07:50:34.087,55021041.0,0.0,55.0,21.0,41.0
M7i,6460,6460,2019-02-18 07:50:40.049,20778081040.0,2.0,778.0,81.0,40.0
M7i,6460,6460,2019-02-18 07:50:45.549,21226083045.0,2.0,1226.0,83.0,45.0
M7i,6460,6460,2019-02-18 07:50:52.086,11913066040.0,1.0,1913.0,66.0,40.0
M7i,6460,6460,2019-02-18 07:50:59.049,22548087047.0,2.0,2548.0,87.0,47.0
M7i,6460,6460,2019-02-18 07:51:04.049,13078068039.0,1.0,3078.0,68.0,39.0
M7i,6460,6460,2019-02-18 07:51:10.049,23689097036.0,2.0,3689.0,97.0,36.0
M7i,6460,6460,2019-02-18 07:51:16.549,4326027042.0,0.0,4326.0,27.0,42.0
M7i,6460,6460,2019-02-18 07:51:21.549,4909023049.0,0.0,4909.0,23.0,49.0
M7i,6460,6460,2019-02-18 07:51:28.049,25728093040.0,2.0,5728.0,93.0,40.0
M7i,6460,6460,2019-02-18 07:51:34.049,20178081039.0,2.0,178.0,81.0,39.0
M7i,6460,6460,2019-02-18 07:51:46.549,21315087041.0,2.0,1315.0,87.0,41.0
M7i,6460,6460,2019-02-18 07:51:58.049,22485063039.0,2.0,2485.0,63.0,39.0
M7i,6460,6460,2019-02-18 07:52:04.049,3301028040.0,0.0,3301.0,28.0,40.0
M7i,6460,6460,2019-02-18 07:52:10.55,3707022049.0,0.0,3707.0,22.0,49.0
M7i,6460,6460,2019-02-18 07:52:16.078,24315083040.0,2.0,4315.0,83.0,40.0
M7i,6460,6460,2019-02-18 07:52:22.549,24874080043.0,2.0,4874.0,80.0,43.0
M7i,6460,6460,2019-02-18 07:52:28.052,25563077039.0,2.0,5563.0,77.0,39.0
M7i,6460,6460,2019-02-18 07:52:34.058,10127053039.0,1.0,127.0,53.0,39.0
M7i,6460,6460,2019-02-18 07:52:40.549,20754065039.0,2.0,754.0,65.0,39.0
M7i,6460,6460,2019-02-18 07:52:46.549,21394076038.0,2.0,1394.0,76.0,38.0
M7i,6460,6460,2019-02-18 07:52:52.049,21930071034.0,2.0,1930.0,71.0,34.0
M7i,6460,6460,2019-02-18 07:52:59.085,2544018032.0,0.0,2544.0,18.0,32.0
M7i,6460,6460,2019-02-18 07:53:04.085,3018020035.0,0.0,3018.0,20.0,35.0
M7i,6460,6460,2019-02-18 07:53:10.549,23674081039.0,2.0,3674.0,81.0,39.0
M7i,6460,6460,2019-02-18 07:53:16.549,4287025036.0,0.0,4287.0,25.0,36.0
M7i,6460,6460,2019-02-18 07:53:22.549,4882060080.0,0.0,4882.0,60.0,80.0
M7i,6460,6460,2019-02-18 07:53:28.549,25587074044.0,2.0,5587.0,74.0,44.0
M7i,6460,6460,2019-02-18 07:53:40.056,20740068038.0,2.0,740.0,68.0,38.0
M7i,6460,6460,2019-02-18 07:53:46.049,11307054040.0,1.0,1307.0,54.0,40.0
M7i,6460,6460,2019-02-18 07:53:52.549,11877027040.0,1.0,1877.0,27.0,40.0
M7i,6460,6460,2019-02-18 07:53:58.549,22545070057.0,2.0,2545.0,70.0,57.0
M7i,6460,6460,2019-02-18 07:54:04.549,23234082067.0,2.0,3234.0,82.0,67.0
M7i,6460,6460,2019-02-18 07:54:10.086,23807070031.0,2.0,3807.0,70.0,31.0
M7i,6460,6460,2019-02-18 07:54:16.549,24388092044.0,2.0,4388.0,92.0,44.0
M7i,6460,6460,2019-02-18 07:54:21.549,14991061164.0,1.0,4991.0,61.0,164.0
M7i,6460,6460,2019-02-18 07:54:28.55,15539063040.0,1.0,5539.0,63.0,40.0
M7i,6460,6460,2019-02-18 07:54:34.549,20103080042.0,2.0,103.0,80.0,42.0
M7i,6460,6460,2019-02-18 07:54:40.049,20719083042.0,2.0,719.0,83.0,42.0
M7i,6460,6460,2019-02-18 07:54:46.049,21286087039.0,2.0,1286.0,87.0,39.0
M7i,6460,6460,2019-02-18 07:54:52.049,1921018043.0,0.0,1921.0,18.0,43.0
M7i,6460,6460,2019-02-18 07:54:58.549,12537066038.0,1.0,2537.0,66.0,38.0
M7i,6460,6460,2019-02-18 07:55:11.085,23932084037.0,2.0,3932.0,84.0,37.0
M7i,6460,6460,2019-02-18 07:55:16.585,24392086043.0,2.0,4392.0,86.0,43.0
M7i,6460,6460,2019-02-18 07:55:22.585,4965034037.0,0.0,4965.0,34.0,37.0
M7i,6460,6460,2019-02-18 07:55:28.049,5539036039.0,0.0,5539.0,36.0,39.0
M7i,6460,6460,2019-02-18 07:55:40.049,693024092.0,0.0,693.0,24.0,92.0
M7i,6460,6460,2019-02-18 07:55:52.049,22027074157.0,2.0,2027.0,74.0,157.0
M7i,6460,6460,2019-02-18 07:55:58.049,2589023041.0,0.0,2589.0,23.0,41.0
M7i,6460,6460,2019-02-18 07:56:04.549,23278083060.0,2.0,3278.0,83.0,60.0
M7i,6460,6460,2019-02-18 07:56:10.549,3895017041.0,0.0,3895.0,17.0,41.0
M7i,6460,6460,2019-02-18 07:56:16.113,14464060169.0,1.0,4464.0,60.0,169.0
M7i,6460,6460,2019-02-18 07:56:22.549,24928093044.0,2.0,4928.0,93.0,44.0
M7i,6460,6460,2019-02-18 07:56:28.549,15466050041.0,1.0,5466.0,50.0,41.0
M7i,6460,6460,2019-02-18 07:56:34.049,82021040.0,0.0,82.0,21.0,40.0
M7i,6460,6460,2019-02-18 07:56:41.049,20703081045.0,2.0,703.0,81.0,45.0
M7i,6460,6460,2019-02-18 07:56:52.049,11862070032.0,1.0,1862.0,70.0,32.0
M7i,6460,6460,2019-02-18 07:56:58.549,22508086041.0,2.0,2508.0,86.0,41.0
M7i,6460,6460,2019-02-18 07:57:04.549,13024077033.0,1.0,3024.0,77.0,33.0
M7i,6460,6460,2019-02-18 07:57:10.049,3842029035.0,0.0,3842.0,29.0,35.0
M7i,6460,6460,2019-02-18 07:57:16.049,24239094042.0,2.0,4239.0,94.0,42.0
M7i,6460,6460,2019-02-18 07:57:22.549,24952079045.0,2.0,4952.0,79.0,45.0
M7i,6460,6460,2019-02-18 07:57:28.049,15483086025.0,1.0,5483.0,86.0,25.0
M7i,6460,6460,2019-02-18 07:57:34.049,130031046.0,0.0,130.0,31.0,46.0
M7i,6460,6460,2019-02-18 07:57:46.049,1228042041.0,0.0,1228.0,42.0,41.0
M7i,6460,6460,2019-02-18 07:57:52.049,1967039167.0,0.0,1967.0,39.0,167.0
M7i,6460,6460,2019-02-18 07:57:58.049,22480080038.0,2.0,2480.0,80.0,38.0
M7i,6460,6460,2019-02-18 07:58:04.049,3126037040.0,0.0,3126.0,37.0,40.0
M7i,6460,6460,2019-02-18 07:58:10.049,3774034037.0,0.0,3774.0,34.0,37.0
M7i,6460,6460,2019-02-18 07:58:16.049,4426039043.0,0.0,4426.0,39.0,43.0
M7i,6460,6460,2019-02-18 07:58:22.585,4974036042.0,0.0,4974.0,36.0,42.0
M7i,6460,6460,2019-02-18 07:58:28.049,25428081036.0,2.0,5428.0,81.0,36.0
M7i,6460,6460,2019-02-18 07:58:34.049,100040039.0,0.0,100.0,40.0,39.0
M7i,6460,6460,2019-02-18 07:58:40.549,726038043.0,0.0,726.0,38.0,43.0
M7i,6460,6460,2019-02-18 07:58:46.049,21573088042.0,2.0,1573.0,88.0,42.0
M7i,6460,6460,2019-02-18 07:58:52.049,11969070037.0,1.0,1969.0,70.0,37.0
M7i,6460,6460,2019-02-18 07:58:58.549,2649038043.0,0.0,2649.0,38.0,43.0
M7i,6460,6460,2019-02-18 07:59:05.085,23089080116.0,2.0,3089.0,80.0,116.0
M7i,6460,6460,2019-02-18 07:59:10.549,3620030054.0,0.0,3620.0,30.0,54.0
M7i,6460,6460,2019-02-18 07:59:16.049,4303023056.0,0.0,4303.0,23.0,56.0
M7i,6460,6460,2019-02-18 07:59:22.049,14930071059.0,1.0,4930.0,71.0,59.0
M7i,6460,6460,2019-02-18 07:59:34.049,20222072040.0,2.0,222.0,72.0,40.0
M7i,6460,6460,2019-02-18 07:59:40.549,10664098013.0,1.0,664.0,98.0,13.0
M7i,6460,6460,2019-02-18 07:59:46.549,1328036044.0,0.0,1328.0,36.0,44.0
M7i,6460,6460,2019-02-18 07:59:52.049,1978031042.0,0.0,1978.0,31.0,42.0
M7i,6460,6460,2019-02-18 07:59:58.049,22571061068.0,2.0,2571.0,61.0,68.0
M7i,6460,6460,2019-02-18 08:00:04.549,13056061042.0,1.0,3056.0,61.0,42.0
M7i,6460,6460,2019-02-18 08:00:10.585,3689031038.0,0.0,3689.0,31.0,38.0
M7i,6460,6460,2019-02-18 08:00:18.921,4246027036.0,0.0,4246.0,27.0,36.0
M7i,6460,6460,2019-02-18 08:00:22.049,24927076059.0,2.0,4927.0,76.0,59.0
M7i,6460,6460,2019-02-18 08:00:28.049,5425025042.0,0.0,5425.0,25.0,42.0
M7i,6460,6460,2019-02-18 08:00:34.049,10261032042.0,1.0,261.0,32.0,42.0
M7i,6460,6460,2019-02-18 08:00:40.049,20723077058.0,2.0,723.0,77.0,58.0
M7i,6460,6460,2019-02-18 08:00:46.049,1307028038.0,0.0,1307.0,28.0,38.0
M7i,6460,6460,2019-02-18 08:00:51.549,21986066046.0,2.0,1986.0,66.0,46.0
M7i,6460,6460,2019-02-18 08:00:58.549,22436072039.0,2.0,2436.0,72.0,39.0
M7i,6460,6460,2019-02-18 08:01:04.049,23168059043.0,2.0,3168.0,59.0,43.0
M7i,6460,6460,2019-02-18 08:01:10.049,3703016037.0,0.0,3703.0,16.0,37.0
M7i,6460,6460,2019-02-18 08:01:22.549,24936063039.0,2.0,4936.0,63.0,39.0
M7i,6460,6460,2019-02-18 08:01:28.049,5437017047.0,0.0,5437.0,17.0,47.0
M7i,6460,6460,2019-02-18 08:01:34.049,20149099044.0,2.0,149.0,99.0,44.0
M7i,6460,6460,2019-02-18 08:01:40.549,713021042.0,0.0,713.0,21.0,42.0
M7i,6460,6460,2019-02-18 08:01:46.049,21367067036.0,2.0,1367.0,67.0,36.0
M7i,6460,6460,2019-02-18 08:01:52.585,22044069048.0,2.0,2044.0,69.0,48.0
M7i,6460,6460,2019-02-18 08:01:58.549,22525085044.0,2.0,2525.0,85.0,44.0
M7i,6460,6460,2019-02-18 08:02:04.049,23138092039.0,2.0,3138.0,92.0,39.0
M7i,6460,6460,2019-02-18 08:02:10.549,23629078041.0,2.0,3629.0,78.0,41.0
M7i,6460,6460,2019-02-18 08:02:16.549,24348066048.0,2.0,4348.0,66.0,48.0
M7i,6460,6460,2019-02-18 08:02:22.549,14819061047.0,1.0,4819.0,61.0,47.0
M7i,6460,6460,2019-02-18 08:02:28.049,25601081063.0,2.0,5601.0,81.0,63.0
M7i,6460,6460,2019-02-18 08:02:34.049,130037064.0,0.0,130.0,37.0,64.0
M7i,6460,6460,2019-02-18 08:02:40.049,724037039.0,0.0,724.0,37.0,39.0
M7i,6460,6460,2019-02-18 08:02:46.549,21454080041.0,2.0,1454.0,80.0,41.0
M7i,6460,6460,2019-02-18 08:02:52.049,1847038040.0,0.0,1847.0,38.0,40.0
M7i,6460,6460,2019-02-18 08:02:58.549,22693093045.0,2.0,2693.0,93.0,45.0
M7i,6460,6460,2019-02-18 08:03:04.049,23227089134.0,2.0,3227.0,89.0,134.0
M7i,6460,6460,2019-02-18 08:03:10.05,3651039044.0,0.0,3651.0,39.0,44.0
M7i,6460,6460,2019-02-18 08:03:16.049,24377098041.0,2.0,4377.0,98.0,41.0
M7i,6460,6460,2019-02-18 08:03:22.549,4889035043.0,0.0,4889.0,35.0,43.0
M7i,6460,6460,2019-02-18 08:03:28.085,25537084169.0,2.0,5537.0,84.0,169.0
M7i,6460,6460,2019-02-18 08:03:34.085,10218084142.0,1.0,218.0,84.0,142.0
M7i,6460,6460,2019-02-18 08:03:40.549,686022047.0,0.0,686.0,22.0,47.0
M7i,6460,6460,2019-02-18 08:03:52.549,22031091041.0,2.0,2031.0,91.0,41.0
M7i,6460,6460,2019-02-18 08:03:58.049,2550055034.0,0.0,2550.0,55.0,34.0
M7i,6460,6460,2019-02-18 08:04:04.049,23035068164.0,2.0,3035.0,68.0,164.0
M7i,6460,6460,2019-02-18 08:04:16.087,4261027039.0,0.0,4261.0,27.0,39.0
M7i,6460,6460,2019-02-18 08:04:22.049,24844076041.0,2.0,4844.0,76.0,41.0
M7i,6460,6460,2019-02-18 08:04:28.049,5620024044.0,0.0,5620.0,24.0,44.0
M7i,6460,6460,2019-02-18 08:04:34.049,20180105041.0,2.0,180.0,105.0,41.0
M7i,6460,6460,2019-02-18 08:04:40.085,20665101038.0,2.0,665.0,101.0,38.0
M7i,6460,6460,2019-02-18 08:04:46.049,21286075164.0,2.0,1286.0,75.0,164.0
M7i,6460,6460,2019-02-18 08:04:52.549,21859076164.0,2.0,1859.0,76.0,164.0
M7i,6460,6460,2019-02-18 08:04:58.549,12460072041.0,1.0,2460.0,72.0,41.0
M7i,6460,6460,2019-02-18 08:05:04.549,3075024057.0,0.0,3075.0,24.0,57.0
M7i,6460,6460,2019-02-18 08:05:10.049,3706017036.0,0.0,3706.0,17.0,36.0
